674232989115531265<||>Tue Dec 08 14:24:05 +0000 2015<||>In Flood Hit Chennai This Muslim NGO Is Helping To Clean Temples https://t.co/bptFpOsBES
674233037345849344<||>Tue Dec 08 14:24:17 +0000 2015<||>People of Chennai have shown that we can handle disaster management better than most state governments including our own. #ithuChennaiDA
674233113745235968<||>Tue Dec 08 14:24:35 +0000 2015<||>adei, Election tag ah??? Tag for successful chennai come back and young volunteers pathi podunga ... Atha vittutu
674233147567943684<||>Tue Dec 08 14:24:43 +0000 2015<||>1500 blankets needed for Chennai, preferably tonight itself. Can be picked up from any area within chennai. Any leads? Cc @ChennaiBlankets
674233297090703360<||>Tue Dec 08 14:25:19 +0000 2015<||>Potential rapists are on the road to protect you.  If you keep ignore feminist statements against men, one day... https://t.co/l96xTgFmli
674233352178667520<||>Tue Dec 08 14:25:32 +0000 2015<||>First save people. Then build Chennai. It may take some time. But we will come back .we need more help from inter national comunities
674233405467324417<||>Tue Dec 08 14:25:45 +0000 2015<||>thanks 2 mr vel Mohan of Velammal group of institutions 4 providing 10000 blankets.It all reached d right hands sir https://t.co/ri4IAzYYBp
674234025356038148<||>Tue Dec 08 14:28:12 +0000 2015<||>Flood-hit people call Jaya's Rs 5000-10000 financial aid an 'insult': Residents seeking relief materials from ... https://t.co/QLGrgQUNBs
674234126157918208<||>Tue Dec 08 14:28:36 +0000 2015<||>i am sankar from tiruvannamalai service at chennai rain watter damage place support cloth and food support you cont-7094518567
674234219363590145<||>Tue Dec 08 14:28:59 +0000 2015<||>@swamilion you have to watch jj TV to knw what she is capable of. She d provided relief to almost every1 in Chennai by evening ystrday. Lol
674235094882619392<||>Tue Dec 08 14:32:27 +0000 2015<||>BBC news confirms Chennai will go down in water. Thanks to my uncle (via whatsapp)
674236049007202304<||>Tue Dec 08 14:36:15 +0000 2015<||>Tamil nadu kadalur&amp; chennai hevy raining People for sad. You are help things send tamil nadu https://t.co/3TCxZmNo4Y
674236702169292800<||>Tue Dec 08 14:38:51 +0000 2015<||>Emotions a brand resonates in such moment helps it to connect with a consumer https://t.co/GGDRoTrV5o @paytm @Olacabs @Zomato #ChennaiFloods
674236800966103040<||>Tue Dec 08 14:39:14 +0000 2015<||>@npueu @anoosrini shortage of blankets in chennai. have forwarded your requirement to volunteer teams. will followup and update
674236982386495488<||>Tue Dec 08 14:39:57 +0000 2015<||>RT @iAnkurSingh: Help SRK in his efforts of helping Chennai. Instead of watching #Dilwale donate (cont) https://t.co/tY8F2jjeZd
674237154990534657<||>Tue Dec 08 14:40:39 +0000 2015<||>@BloodDonorsIn Urgent need | O -ve | SRM hospital chennai | pls contact - Mani: 9600052743
674237278047178753<||>Tue Dec 08 14:41:08 +0000 2015<||>@Cognizant All software companies who have not Paid Taxes because of Exports need to assist Chennai. Ensure Aid reaches the Poor and needy
674237291985006592<||>Tue Dec 08 14:41:11 +0000 2015<||>@MobiKwik and @ibnlive  come together to help #ChennaiFloods https://t.co/3rljC4pF0o
674238118472601600<||>Tue Dec 08 14:44:28 +0000 2015<||>I posted 11 photos on Facebook in the album "Bangalore Stands By Chennai - Relief Efforts Day 5" https://t.co/2PUcz7nWl2
674238364715847680<||>Tue Dec 08 14:45:27 +0000 2015<||>Every Party must be want disasters in the country so that they can promote their party by distribute food packets with lables  like Chennai.
674238371259117568<||>Tue Dec 08 14:45:29 +0000 2015<||>#MobileApp Offers 24x7 Doctor's Advice for People in #Chennai https://t.co/q9Qg4Xnjhs
674238654513065986<||>Tue Dec 08 14:46:36 +0000 2015<||>@PMOIndia request relevant office to update PM national relief fund website from Nepal to Chennai on the contribution page. Thanks
674238814634639361<||>Tue Dec 08 14:47:14 +0000 2015<||>@haribabutd they suply all over chennai..now needed for agaram village in thamabaram...its lokesh and i can contact..
674238939889197056<||>Tue Dec 08 14:47:44 +0000 2015<||>@Manivj07 super let join and make a strong chennai hatoff 2 the volunteers comeon chennai
674239248988524544<||>Tue Dec 08 14:48:58 +0000 2015<||>#Rahul #Gandhi said in #Chennai that #politics should not be done on #relief #work. Should it be done on... https://t.co/uG6Y1ThCpp
674239380152827906<||>Tue Dec 08 14:49:29 +0000 2015<||>Blankets needed for a major number of people in kk nagar; around 3000-5000; anyone has stock? Please call sankar @ +91 98-94-150782, chennai
674239582305579009<||>Tue Dec 08 14:50:17 +0000 2015<||>@TeachForIndia &amp; @TFI_Chennai hav been doing emergency relief work the last 5 days. Time now for rehab. Want 2 help? https://t.co/2cp4wZrxWN
674239720793182208<||>Tue Dec 08 14:50:50 +0000 2015<||>@narendramodi Modi Ji, please advise how Indians in the US can contribute to Chennai relief. Can you set up a central fund?
674239839156363264<||>Tue Dec 08 14:51:19 +0000 2015<||>@Gurmeetramrahim salute to  GreenS Volunteers rendering services in Chennai #MSG2in12thWeek
674240596198977537<||>Tue Dec 08 14:54:19 +0000 2015<||>Neither do nor let do..... From CM's photo in food sachets to banners depicting CM as the savior of chennai to... https://t.co/r2cZ0uTcZU
674240688796536833<||>Tue Dec 08 14:54:41 +0000 2015<||>Flood-hit people call Jaya's Rs 5000-10000 financial aid an 'insult' - Hindustan Times https://t.co/dQPfrPPjSJ #FinancialAid #FAFSA
674240791842164737<||>Tue Dec 08 14:55:06 +0000 2015<||>Relief fund &amp; materials from Pudukottai District BJP received at Party Head Office, Kamalalayam, Chennai. https://t.co/kqrZsREBVc
674241083153379331<||>Tue Dec 08 14:56:15 +0000 2015<||>Thx2 @RBSIRAJINI 4 their gd ground support n distributing d needs v various places of chennai @ash_r_dhanush https://t.co/ImUoJ6ZFXg
674241459638300672<||>Tue Dec 08 14:57:45 +0000 2015<||>Flood relief materials distributed to women from near by party office today at T.Nagar, Chennai. https://t.co/NTkwjPVAeh
674241807107125248<||>Tue Dec 08 14:59:08 +0000 2015<||>With the Receding Waters, Chennai Limps Back to Normalcy - The Quint https://t.co/BIimttNweY #IndiaNews
674241989018173441<||>Tue Dec 08 14:59:51 +0000 2015<||>Parthasarathy temple in Chennai, shelter for the homeless due to #ChennaiFloods . Intolerance? https://t.co/izIyJrlAlG
674242162561671169<||>Tue Dec 08 15:00:33 +0000 2015<||>#volunteersneeded Hi,We need volunteers to distribute stationery items throughout Chennai.  9789900524,9941473803,9789819467 @AidOffered
674242180743999489<||>Tue Dec 08 15:00:37 +0000 2015<||>3000 Biscuit packets,2000 Waterbottles &amp; Blankets to Chennai So proud of it  @Suriya_offl @rajsekarpandian https://t.co/yD4V53LvKW
674242609011949569<||>Tue Dec 08 15:02:19 +0000 2015<||>#HelpChennai recover from the damage caused by the #ChennaiFloods! Send in your donations at https://t.co/c1GkYW1NoO https://t.co/1SBYXENQuo
674242866898558977<||>Tue Dec 08 15:03:20 +0000 2015<||>@uthishta Uthishta BLR sent medicines worth 2.5L to medical camps run by Sevabharathi in chennai. thanks all 4 contributing cc @sgurumurthy
674243330188771345<||>Tue Dec 08 15:05:11 +0000 2015<||>@pradeevrebel @itisprashanth  I have said, no rainfall in Chennai and heavy rainfall over other parts of Tamilnadu
674243670355263488<||>Tue Dec 08 15:06:32 +0000 2015<||>At present in Chennai, people can see only Jaya sticker. Wherever u go it will follow u like moon. U can't see any other things even water
674243809627115520<||>Tue Dec 08 15:07:05 +0000 2015<||>@Gurmeetramrahim #MSG2in12thWeek Respected Pita ji, with your blessings it is a great service to mankind by Green s volunteers in Chennai !
674244139366539266<||>Tue Dec 08 15:08:24 +0000 2015<||>Stay safe Chennai https://t.co/DGp6sCkGC0 are the helpline numbers for the Flood affected areas... https://t.co/0sZJkJCXHe
674244229384658944<||>Tue Dec 08 15:08:45 +0000 2015<||>Whn whole country is praising army for Chennai relief, RG comes to praise congress party for relief opp. Wat hav thy done? Is he sane??
674244295591919617<||>Tue Dec 08 15:09:01 +0000 2015<||>By the way we have 60000 crores for Africa but we don't have 5000 crores for Chennai relief. #SRKStandsByChennai
674244598730895360<||>Tue Dec 08 15:10:13 +0000 2015<||>@narendramodi lot of areas of chennai city is near to see. pipes can be laid in straight roads which leads to marina beach , seashore etc.
674245591887687680<||>Tue Dec 08 15:14:10 +0000 2015<||>how's every1 in chennai? all gud?  food ,shelter n all? @alwayschennaite
674245908163338240<||>Tue Dec 08 15:15:26 +0000 2015<||>@Gurmeetramrahim  Thanks alot Guru ji, for such a relief package for the chennai victims...  #MSG2in441
674246005555077124<||>Tue Dec 08 15:15:49 +0000 2015<||>#ModiMinistry With the Receding Waters, Chennai Limps Back to Normalcy - The Quint https://t.co/tuKUDS7U4R
674246051314851840<||>Tue Dec 08 15:16:00 +0000 2015<||>My suggestion for the unsolicited text msgs that women volunteers in Chennai are receiving since the last few days - https://t.co/GeyeyJYnls
674246476663418880<||>Tue Dec 08 15:17:41 +0000 2015<||>We need #volunteers to distribute stationery items throughout Chennai. feel free to call or whatsapp us at 9789900524 9941473803 9789819467
674246548994191360<||>Tue Dec 08 15:17:58 +0000 2015<||>@flysrilankan do u allow any passengers traveling to Chennai with excess baggage facility for relief goods.
674246828603281410<||>Tue Dec 08 15:19:05 +0000 2015<||>With the Receding Waters, Chennai Limps Back to Normalcy - The Quint https://t.co/KdnDqfyO5E
674246914402074624<||>Tue Dec 08 15:19:25 +0000 2015<||>Will #AIADMK suffer for #AmmaStickers on relief work during #ChennaiFloods ? #chennai https://t.co/vayQvi63Rr
674247643489521664<||>Tue Dec 08 15:22:19 +0000 2015<||>@jayashreeravish still ask what gives u the right to say chennai does not need SRK's crore are u the relief fund treasurer to make choice
674247705707712512<||>Tue Dec 08 15:22:34 +0000 2015<||>People stranded in Chennai happy to return to Mumbai https://t.co/a7soU66Fbd #Mumbai
674247709230956544<||>Tue Dec 08 15:22:35 +0000 2015<||>People stranded in Chennai happy to return to Mumbai: Seventy-five-year-old S Krishnan a resident of Garodia N... https://t.co/XSLf4zkjFy
674248056171192320<||>Tue Dec 08 15:23:58 +0000 2015<||>DTN India: People stranded in Chennai happy to return to Mumbai: Seventy-five-year-old S Krishnan a resident o... https://t.co/6ayWsM8ePF
674248144373198848<||>Tue Dec 08 15:24:19 +0000 2015<||>VOLUNTEERS NEEDED 2 distribute stationery items throughout Chennai. Interested volunteers call/whatsapp  9789900524 9941473803 9789819467
674248595353313281<||>Tue Dec 08 15:26:06 +0000 2015<||>It's 24 degrees in Chennai. I need 2 blankets and 2 layers of clothes!
674249178365616129<||>Tue Dec 08 15:28:25 +0000 2015<||>Urgent   #Chennai 8.12.15  Patient Name: N.Mailoo Pillai  Blood Group: AB - ve  Units needed : 2  Blood bank... https://t.co/VjAvefMefu
674249217758597120<||>Tue Dec 08 15:28:35 +0000 2015<||>@Actor_Siddharth : Whats the link to transfer funds for Chennai relief
674249451377057793<||>Tue Dec 08 15:29:30 +0000 2015<||>@Gurmeetramrahim  @derasachasauda n ur volunteers r serving Chennai victims in their bad times...  Wonderful GESTURE..!!  #MSG2in12thWeek
674249612773998592<||>Tue Dec 08 15:30:09 +0000 2015<||>#RahulGandhi visited a relief camp in Villivakkam, Chennai and interacted with victims and on duty medical staff https://t.co/aGpHvbcGUN
674250564725825536<||>Tue Dec 08 15:33:56 +0000 2015<||>3Novices:People stranded in Chennai happy to return to Mumbai https://t.co/CFughX0VRN
674250638411227136<||>Tue Dec 08 15:34:13 +0000 2015<||>But we students we volunteers proved it!!! Chennai is getting normal again!! Soon everything is gonna be normal#chennaiisbackagain
674250781944586240<||>Tue Dec 08 15:34:48 +0000 2015<||>A big salute to all the unsung heroes: the young volunteers and their tireless efforts. #ChennaiFloods #chennai #ChennaiMicro
674250968263979008<||>Tue Dec 08 15:35:32 +0000 2015<||>Flood Helpline Numbers (Chennai) 9880655555 (WhatsApp) 7259760333 (Telegram Messenger) 080 40001000 (landline)
674251025902010368<||>Tue Dec 08 15:35:46 +0000 2015<||>chennai need help. be indian
674251201223856129<||>Tue Dec 08 15:36:28 +0000 2015<||>IAF winds up TN relief operations: Chennai, Dec 8 : The Indian Air Force (IAF) on Tuesday said it has winded u... https://t.co/I3Blqs0CKi
674251247021494272<||>Tue Dec 08 15:36:38 +0000 2015<||>Drive frm Annanagar to Airport in 50 min ( 18km), 2 wks ago it took 5hrs.Chennai roads 70% clean- that's massive achievement #ChennaiFloods
674251539427430400<||>Tue Dec 08 15:37:48 +0000 2015<||>Appeal to #Chennai people-Buy provisions and vegetables from street vendors.They need you the most now#ChennaiFloods https://t.co/t5CRAK3kAM
674251678183362560<||>Tue Dec 08 15:38:21 +0000 2015<||>@HeroManoj1  this is wat needed to the people of chennai  need words more than great work
674251759867465728<||>Tue Dec 08 15:38:41 +0000 2015<||>Thx richard, Chennai needs it now! https://t.co/pwhJD6o4qs
674251808408113152<||>Tue Dec 08 15:38:52 +0000 2015<||>Relief kits by Chennai Silks https://t.co/ziG3sSFGIs
674251954059612160<||>Tue Dec 08 15:39:27 +0000 2015<||>I posted 6 photos on Facebook in the album "Bangalore Stands By Chennai - Relief Efforts Day 5" https://t.co/nQKL1kXlhl
674252344645836802<||>Tue Dec 08 15:41:00 +0000 2015<||>Nature has cleaned the waterways of Chennai. Time to maintain it #ChennaiMicro #environment #ChennaiFloods  @RJ_Balaji @VishalKOfficial
674252809026449408<||>Tue Dec 08 15:42:51 +0000 2015<||>@Baashhu need blankets, sleeping mats milk supplies at #adanur #urapaakam. @ZhaGoD @SettuOfficial
674252846607392768<||>Tue Dec 08 15:43:00 +0000 2015<||>Congress disrupts parliament..?..nationalist army helping indians in Chennai..who is more loyal to country !!!! https://t.co/mfjVG07dZi
674252892774121472<||>Tue Dec 08 15:43:11 +0000 2015<||>@ChennaiyinFC You dont have the spirit and pride even the other state volunteers had. You really don't deserve to represent chennai.#isl
674253062899294208<||>Tue Dec 08 15:43:51 +0000 2015<||>@TimesNow Arnab debate is biased. At a time debate should be for the relief of the Chennai people he is going for the Cong &amp; Gandhi family
674253315408982017<||>Tue Dec 08 15:44:52 +0000 2015<||>DNA - India - In Pictures: Indian Army rescue and relief... - https://t.co/eo6EsVty9M
674253391736930304<||>Tue Dec 08 15:45:10 +0000 2015<||>@Gurmeetramrahim n ur volunteers r serving Chennai victims in their bad times...  Wonderful effort. #MSG2in12thWeek @VipassanaInsan
674253558091419654<||>Tue Dec 08 15:45:49 +0000 2015<||>Esvojas Technologies donates 10 % of its employees month salary to Chennai Relief Organization. We are with u anytime #ChennaiFloods
674254154433458177<||>Tue Dec 08 15:48:12 +0000 2015<||>I posted 2 photos on Facebook in the album "Bangalore Stands By Chennai - Relief Efforts Day 5" https://t.co/XCRCfV1fTn
674254251913117696<||>Tue Dec 08 15:48:35 +0000 2015<||>That awkward moment when people from Chennai can't see this video because they're still submerged in water - https://t.co/yWTFqZA1hA
674254282204381184<||>Tue Dec 08 15:48:42 +0000 2015<||>Immediate help needed to help those distressed in Chennai https://t.co/G0CNyWP24k #vr4smallbiz
674254502594281474<||>Tue Dec 08 15:49:35 +0000 2015<||>People donate stuff in Parveen and KPN travels buses in your city and it will reach The Hindu Relief camp in Chennai Chepauk #ChennaiFloods
674254705078484992<||>Tue Dec 08 15:50:23 +0000 2015<||>10 businesses that set up initiatives to help the #ChennaiFloods victims https://t.co/WxAuuFvAnJ #ChennaiInSpotlight https://t.co/Psj65rBt7G
674256083448291329<||>Tue Dec 08 15:55:52 +0000 2015<||>FOOD INDIA.. HEALTH RESTARENT IN CHENNAI ..serves to create healthy citizens in the society.... HEALTH IS OUR WEALTH....www.foodindia.co
674256253720403968<||>Tue Dec 08 15:56:32 +0000 2015<||>CNBC-TV18 Exclusive R Chandrasekaran: Have Committed $40 m To Flood Relief Efforts In Chennai @Cognizant
674257012427853824<||>Tue Dec 08 15:59:33 +0000 2015<||>1.A train from Kerala is coming today with 3 tons of food items but lack of volunteers to distribute the goods in Chennai .
674257052986773504<||>Tue Dec 08 15:59:43 +0000 2015<||>Actress @varusarath &amp; team doing relief workbon behalf of " Rescue chennai group" https://t.co/KHzwWpj1DS
674257090643406848<||>Tue Dec 08 15:59:52 +0000 2015<||>The odd /even traffic rule in Delhi is difficult for ppl to follow. In Chennai its very simple. Vehicle just needs to have a sticker .
674257276958433281<||>Tue Dec 08 16:00:36 +0000 2015<||>#ChennaiUpdate Flying relief material to Chennai with @udayfoundation. Glad to be of support. https://t.co/57caW1kDGt
674257372232200192<||>Tue Dec 08 16:00:59 +0000 2015<||>EE Bigbasket lo what address we have to entry to donate something to chennai Relief materials?
674257754752684033<||>Tue Dec 08 16:02:30 +0000 2015<||>Indigo Resumes scheduled regular operations to and from Chennai. @CRTeam2015  @sudharshanred14 @AidOffered @ChennaiRainsH   #ChennaiFloods
674258529130291201<||>Tue Dec 08 16:05:35 +0000 2015<||>#MYDAC MIC Youth Disaster Aid Centre https://t.co/Qz94ngmRAL
674258555155812352<||>Tue Dec 08 16:05:41 +0000 2015<||>#Help out! Give to #Support the people of Chennai because chennai needs your support https://t.co/qtwv6ELsnC #campaign
674258855237451778<||>Tue Dec 08 16:06:52 +0000 2015<||>@VamsiChandReddy yes today he put his Thailand manicured pretty feet in dirty waters of Chennai!! Kahaan milega aisa Tyagi? #NationalHerald
674258991103401985<||>Tue Dec 08 16:07:25 +0000 2015<||>Coimbatore Volunteers pump water out for Chennai @dhanushkraja @chennairainsorg @aidoffered @cforchennai @vp_offl https://t.co/BrHtNLzUhx
674259437045977089<||>Tue Dec 08 16:09:11 +0000 2015<||>Thanks rescuers policeman, Indian army, volunteers and many others for making back chennai  #CHENNAIRAINS
674259525906501632<||>Tue Dec 08 16:09:32 +0000 2015<||>Helping rescue efforts in Chennai is this control room in Bangalore https://t.co/Sh5dkoB35A #ham #radio
674259757146869760<||>Tue Dec 08 16:10:27 +0000 2015<||>we made possible by becoming the volunteers than victim Hats off to the all #SelflessSoul who are still fighting to bring #Chennai back on
674259876781105152<||>Tue Dec 08 16:10:56 +0000 2015<||>Hai friends my name anand raj i am in chennai i need your help .Chennai ke help panna mathiri kadalur ku ne help pannuga pls
674260186924642304<||>Tue Dec 08 16:12:10 +0000 2015<||>https://t.co/mOMP9P87r0 a definitive video explaining how the large lakes around Chennai dealt with excess water &amp; the path the water took.
674260564709785600<||>Tue Dec 08 16:13:40 +0000 2015<||>Worthy Question - What is ur contribution to Chennai Relief ... Forward ur hand and help them !! https://t.co/M51X5rbJLH
674261247244701697<||>Tue Dec 08 16:16:23 +0000 2015<||>@varanasilive @Sim_Shines Exactly. Why we need to route money thru dilwale. We can help chennai people directly. It's new trick of srk
674261579316203520<||>Tue Dec 08 16:17:42 +0000 2015<||>Techies created a crowdsourcing site called https://t.co/t2fTC0v5hm so people can find food/shelter #ChennaiFloods https://t.co/Qya5LSV1lo
674261702867861505<||>Tue Dec 08 16:18:11 +0000 2015<||>Respected modi ji : We need a massive clean India campaign in Chennai . Assemble all clean India volunteers by... https://t.co/BfErqclqTP
674261753115447296<||>Tue Dec 08 16:18:23 +0000 2015<||>#MSG2in12thWeek Thanks to all volunteers that are helping in chennai
674261948481953792<||>Tue Dec 08 16:19:10 +0000 2015<||>Help out! Chennai #peoples #childrens need your #support Please support him https://t.co/QzetrJXXRl. Raise #funds on @generosity
674261976659468288<||>Tue Dec 08 16:19:17 +0000 2015<||>@ELSenviron emailed today saying their Chennai production office was waist deep in water! Hence a delay in PDFs! https://t.co/rmtrqkjb6I
674262187888758784<||>Tue Dec 08 16:20:07 +0000 2015<||>Defence forces along with state administration are rushing food, clean drinking water and medical supplies in #Chennai
674263475418304512<||>Tue Dec 08 16:25:14 +0000 2015<||>Relief works going in chennai and also @vijaytelevision celebrating their super singer &amp; regular commercial programs in full swing
674264061136228352<||>Tue Dec 08 16:27:34 +0000 2015<||>Donated something......Thank u @RanaDaggubati making me part in helping chennai people through Bigbasket
674264392892944384<||>Tue Dec 08 16:28:53 +0000 2015<||>#Chennai Need O+ #blood @ SMF hosp for cancer fighter. Call 9884157770,  9283389005 #Rakt via @iam_K_A cc @khushsundar @CBDonors @sang1983
674264589408665600<||>Tue Dec 08 16:29:40 +0000 2015<||>@askairasia @AirAsia chennai flight cancelled.Told I can change the dates of the flight.Hw can I do tat if made booking as guest? Need help
674264828886843393<||>Tue Dec 08 16:30:37 +0000 2015<||>To our readers who helped create this impact during #ChennaiFloods. You can too: https://t.co/KOzaK49wEB https://t.co/d6b4Gid5Fm
674265359537405952<||>Tue Dec 08 16:32:43 +0000 2015<||>@ActorMadhavan @Actor_Vivek @khushsundar Chennai Silks Basic Home Kit supply.. Volunteers please note..
674265854092050432<||>Tue Dec 08 16:34:41 +0000 2015<||>@OfficeOfRG visited a relief camp in Villivakkam, Chennai and interacted with victims and on duty medical staff https://t.co/i4EwKu6iC3
674266122556862464<||>Tue Dec 08 16:35:45 +0000 2015<||>@nkrrao @KanchanGupta Work carried out by volunteers/people. Its tough, when 16 lacs + on streets of Chennai.
674266128156385280<||>Tue Dec 08 16:35:46 +0000 2015<||>RT jetairways: #ChennaiUpdate Flying relief material to Chennai with udayfoundation. Glad to be of support. https://t.co/wBF9UNYCPr
674266208695373824<||>Tue Dec 08 16:36:06 +0000 2015<||>AVAILABLE!!!!  Chennai are giving relief materials.  Volunteers contact them for your counts   #verified... https://t.co/R3qKzfVS6e
674267277882097664<||>Tue Dec 08 16:40:20 +0000 2015<||>Donations for Chennai relief #chennaiaid  https://t.co/8i0oQ2Gd3U
674267958890201088<||>Tue Dec 08 16:43:03 +0000 2015<||>If I were a #Chennai student, I would have made paper boats out of my college notes by now. #ChennaiFloods
674267980692262912<||>Tue Dec 08 16:43:08 +0000 2015<||>@Gurmeetramrahim #MSG2in12thWeek  Really Guru @Gurmeetramrahim ji grand salute To All Greens volunteers who give their best at Chennai
674268008064278528<||>Tue Dec 08 16:43:15 +0000 2015<||>#ChennaiFloods: Muslims distributed the food packets in temples! https://t.co/8sLEZUTqLw
674268885336526849<||>Tue Dec 08 16:46:44 +0000 2015<||>People stranded in #Chennai happy to return to #Mumbai https://t.co/cO5fnRhDoI #ZippedNews https://t.co/kEscbqGjpU
674269008602914816<||>Tue Dec 08 16:47:13 +0000 2015<||>For the first time in Chennai I have seen the black covers disappear- none of the volunteers were shy about sanitary pads
674269685228027904<||>Tue Dec 08 16:49:54 +0000 2015<||>situation n future.Short term rehabilitation s not required now, proper future plan s required.Govt must hv 2 think about tis2/2 #Chennai
674270381423783936<||>Tue Dec 08 16:52:40 +0000 2015<||>@vishy64theking is not only #chess king but king of #hearts. #Bengali paper on Vishy's #ChennaiFloods #relief work. https://t.co/ZqOdPaGSe9
674270461480460288<||>Tue Dec 08 16:53:00 +0000 2015<||>Help needed for people of chennai https://t.co/16w8PsRa56 via @gofundme https://t.co/6OIJ9XT3Zz
674270868332154880<||>Tue Dec 08 16:54:37 +0000 2015<||>@angel_chutki @205HiDeeps @coolyo19  @ktjana start using mosquito net .. best and must for Chennai after this rain
674271763547578368<||>Tue Dec 08 16:58:10 +0000 2015<||>Medical team from Srinagar (HPVT) joined us. Also with help of SEVA Bhrarati we distributed blankets/mats behind City Centre, Chennai. (2/2)
674272018141978624<||>Tue Dec 08 16:59:11 +0000 2015<||>People of Chennai and Cuddalore. Some very useful tips from a doctor. Please do have a look and take care.... https://t.co/8otcoUi2Tt
674272539342802944<||>Tue Dec 08 17:01:15 +0000 2015<||>NEEDED 1000 blankets for cuddalore and 1500 for chennai urgent contact;brabu 9884812206
674272785342992384<||>Tue Dec 08 17:02:14 +0000 2015<||>After chennai rain relief work...various brands highlighting how they have helped in relief...is very low class and opportunist..#uncool
674273249706901505<||>Tue Dec 08 17:04:04 +0000 2015<||>Though bad, Chennai is cleaner, clear river, enough drinking water,etc to reset &amp; plan, build better. We now know the mistakes.free
674273382150475776<||>Tue Dec 08 17:04:36 +0000 2015<||>To participate please drop relief materials at your nearest Green Trends Salon before 12th December #greentrends #chennai
674273695142125569<||>Tue Dec 08 17:05:50 +0000 2015<||>#Thala style ah sonna I'm Back to Chennai...!!  Aadhae  #Thalapathy style ah sonna I'm Waiting, when the stacked water will be cleared.?
674273735034077184<||>Tue Dec 08 17:06:00 +0000 2015<||>Guys. Anyone know a good organization I can donate to, towards Chennai Aid? Online?
674273965389451264<||>Tue Dec 08 17:06:55 +0000 2015<||>#BJPVendettaPolitics #DelhiMetroIn5Words TM CM &amp; @PMOIndia give daily wages/food/shelter to people affected &amp; also make them clean chennai
674274449550536705<||>Tue Dec 08 17:08:50 +0000 2015<||>@alexpaulmenon How to make someone at CMWSSB  Chennai listen to our problems? Stagnant sewage water in front of 50 houses for a week
674274823573389312<||>Tue Dec 08 17:10:20 +0000 2015<||>@chennaiweather  Neeeded blanket 1500 for chennai and 1000 for cuddalore  Urgent contact" brabu 9884812206
674274866892271616<||>Tue Dec 08 17:10:30 +0000 2015<||>Chennai: Cognizant's 4-pronged approach to support relief  https://t.co/LU7F8C0wkf
674275125701664768<||>Tue Dec 08 17:11:32 +0000 2015<||>All passengers traveling @EtihadAirways to/from Chennai, some good news. @AshishBaghudana @EtihadHelp #ChennaiFloods https://t.co/vHruYzHKqo
674275308967628800<||>Tue Dec 08 17:12:15 +0000 2015<||>food india restarents in Chennai OMR sholinanallur FOOD INDIA HEALTH RESTARENTS... https://t.co/Xu2itAVfBW
674275406485196800<||>Tue Dec 08 17:12:38 +0000 2015<||>@sandygrains well done with chennai relief work. I'm proud of you Sandy. Give photo with your autograph
674275411849711616<||>Tue Dec 08 17:12:40 +0000 2015<||>FOOD INDIA...HEALTH FOOD RESTARENTS IN CHENNAI OMR... https://t.co/VK4jKBo6Xu via @YouTube
674276369027620864<||>Tue Dec 08 17:16:28 +0000 2015<||>@dhanushkraja I would appreciate if they can help North Chennai people on 13 Dec with medicine, we could spend that for relief materials
674276501068451841<||>Tue Dec 08 17:16:59 +0000 2015<||>Chennai volunteers please save animals too https://t.co/BaDG7MpPKz
674276992095813633<||>Tue Dec 08 17:18:57 +0000 2015<||>Guys please do watch what chennai needs now https://t.co/83p39kspDk
674277429788061696<||>Tue Dec 08 17:20:41 +0000 2015<||>Why Govt is needed?Kovai ppl gv relief to North Chennai kannigapuram ppl they surrounded ppl who were giving relief n threatened to take
674277501250605057<||>Tue Dec 08 17:20:58 +0000 2015<||>@suhrith couldn't disagree more. History proves #govtfails in basic necessities. What's needed is #entrepreneurs https://t.co/5xesepmvsp
674277531319590912<||>Tue Dec 08 17:21:05 +0000 2015<||>@SAP_APJ Help out #Chennai! Need your attention and help soon! Flood Disaster Relief Fund for Tamil Nadu - #India-  https://t.co/Mhp7kmDiMM
674277886677905411<||>Tue Dec 08 17:22:30 +0000 2015<||>@MaliniP enjoying the Bombay edition very much. But the Chennai tilt needs to de dialled down just a bit.
674278549889482752<||>Tue Dec 08 17:25:08 +0000 2015<||>#verified #chennaihelp #chennaimicro Latest report on Chennai water-levels and some requests for assistance 1.... https://t.co/n1KQAhy0sS
674278695431868417<||>Tue Dec 08 17:25:43 +0000 2015<||>Anyone interested to join in clean Chennai can whatsapp me...volunteers needed..  7299-001-001.
674278731934904320<||>Tue Dec 08 17:25:51 +0000 2015<||>Chennai says: We have food and clothes now. We need toilets
674278863111782400<||>Tue Dec 08 17:26:23 +0000 2015<||>Maharashtra sex workers donated Rs. 1 lakh for Chennai. 2000 workers contributed to the relief fund. I felt Respect https://t.co/76rTBJVRfD
674279294839881728<||>Tue Dec 08 17:28:06 +0000 2015<||>@BDUTT @ndtv @RanaAyyub The new way to prove your patrotism to bhakts is donating for chennai relief.eagerly wating for baba ramdev to prove
674280012070039554<||>Tue Dec 08 17:30:57 +0000 2015<||>@Gurmeetramrahim All Greens volunteers Help all needy people in Chennai this is your guidance Results #MSG2in12thWeek
674280333768916993<||>Tue Dec 08 17:32:13 +0000 2015<||>#Friends, We need your #support to #help chennai please contribute your support for chennai peoples even $1 can help https://t.co/QzetrJXXRl
